"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Ferroptosis","DAZAP1","DAZ associated protein 1","ENSG00000071626.17","protein_coding",33358859,"Furthermore, DAZAP1 significantly reduced cellular sensitivity to sorafenib (SF), which had been proven to be an inducer of ferroptosis by targeting the system Xc_?"
"Ferroptosis","PIR","pirin","ENSG00000087842.11","protein_coding",33373853,"Consequently, in cell cultures and xenograft mouse models, blocking PIR signaling enhances ferroptosis-mediated tumor growth suppression."
"Ferroptosis","GCLC","glutamate-cysteine ligase catalytic subunit","ENSG00000001084.13","protein_coding",33357455,"Non-canonical Glutamate-Cysteine Ligase Activity Protects against Ferroptosis"
"Ferroptosis","FTL","ferritin light chain","ENSG00000087086.15","protein_coding",33333054,"Ferritin upregulation prevents ferroptosis by mediating P53 and SLC7A11 expression."
"Ferroptosis","HCAR1","hydroxycarboxylic acid receptor 1","ENSG00000196917.6","protein_coding",33296645,"These observations support our hypothesis that HCAR1 and MCT1 are involved in the lactate-dependent ferroptosis resistance in tumor cells. Blocking the HCAR1/MCT1-Mediated Lactate Import Exacerbates Ferroptosis"
"Ferroptosis","SLC16A1","solute carrier family 16 member 1","ENSG00000155380.13","protein_coding",33296645,"These observations support our hypothesis that HCAR1 and MCT1 are involved in the lactate-dependent ferroptosis resistance in tumor cells. Blocking the HCAR1/MCT1-Mediated Lactate Import Exacerbates Ferroptosis"
"Ferroptosis","RRM2","ribonucleotide reductase regulatory subunit M2","ENSG00000171848.16","protein_coding",33372599,"RRM2 exerts an anti-ferroptotic role in liver cancer cells by sustaining GSH synthesis."
"Ferroptosis","SCD","stearoyl-CoA desaturase","ENSG00000099194.6","protein_coding",33264619,"Genetic and Pharmacological Inhibition of SCD1 Prevents the Growth of STK11/KEAP1 Co-mutant Cells and Sensitizes Those Cells to Ferroptosis Induction."
"Ferroptosis","NR4A1","nuclear receptor subfamily 4 group A member 1","ENSG00000123358.20","protein_coding",33271455,"Pharmacological inhibition of NR4A1 promotes ferroptosis in pancreatic cancer cells"
"Ferroptosis","PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","ENSG00000121879.6","protein_coding",33229547,"Notably, we found that cancer cells carrying PIK3CA activating mutation or PTEN deletion appeared to be more resistant to RSL3. These mutations lead to the activation of the oncogenic PI3K-AKT signaling pathway. Therefore, sustained activation of the PI3K-AKT-mTOR pathway protects cancer cells from ferroptotic cell death."
"Ferroptosis","RPTOR","regulatory associated protein of MTOR complex 1","ENSG00000141564.16","protein_coding",33229547,"mTORC1, Instead of mTORC2, Suppresses Ferroptosis. short-hairpin RNA (shRNA)-mediated silencing of RAPTOR (a component of mTORC1) but not that of RICTOR (a component of mTORC2) sensitized MDA-MB-453 and BT474 cells to RSL3."
"Ferroptosis","SREBF1","sterol regulatory element binding transcription factor 1","ENSG00000072310.18","protein_coding",33229547,"SREBP1 Protects Cells from Ferroptosis through SCD1 Activity."
"Ferroptosis","SREBF2","sterol regulatory element binding transcription factor 2","ENSG00000198911.12","protein_coding",33203734,"The lipogenesis regulator SREBP2 directly induces transcription of the iron carrier Transferrin (TF), reducing intracellular iron pools, reactive oxygen species, and lipid peroxidation, thereby conferring resistance to inducers of ferroptosis."
"Ferroptosis","FZD7","frizzled class receptor 7","ENSG00000155760.3","protein_coding",33172933,"Conversely, FZD7 overexpression induced increased GPX4 mRNA and protein expression levels. FZD7 Marks a Cell Population Susceptible to GPX4 Inhibitors."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",33197769,"In FRDA fibroblasts, both treatments promoted the nuclear translocation of Nrf2 (Fig. 5A) and the inhibition of redox imbalance and ferroptosis."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",33152439,"Up-regulating Nrf2 alleviated the diabetes related ferroptosis in kidneys."
"Ferroptosis","P4HB","prolyl 4-hydroxylase subunit beta","ENSG00000185624.16","protein_coding",33124817,"Knockdown of these target genes sensitized cells to known ferroptosis inducers, while PACMA31, a previously reported inhibitor of P4HB, directly induced ferroptosis and was highly synergistic with erastin."
"Ferroptosis","NT5DC2","5'-nucleotidase domain containing 2","ENSG00000168268.11","protein_coding",33124817,"Knockdown of these target genes sensitized cells to known ferroptosis inducers, while PACMA31, a previously reported inhibitor of P4HB, directly induced ferroptosis and was highly synergistic with erastin."
"Ferroptosis","BCAT2","branched chain amino acid transaminase 2","ENSG00000105552.15","protein_coding",33097833,"Here, by using a high-throughput CRISPR/Cas9-based genetic screen in HepG2 hepatocellular carcinoma cells to search for metabolic proteins inhibiting ferroptosis, we identified a branched-chain amino acid aminotransferase 2 (BCAT2) as a novel suppressor of ferroptosis."
"Ferroptosis","HSF1","heat shock transcription factor 1","ENSG00000185122.11","protein_coding",33098823,"Altogether, HSF1 may function as a key defender against PA-induced ferroptosis in cardiomyocytes by maintaining cellular iron homeostasis and GPX4 expression."
"Ferroptosis","PLA2G6","phospholipase A2 group VI","ENSG00000184381.20","protein_coding",33087576,"PLA2G6 Deficiency Sensitizes Trophoblasts to Ferroptosis."
"Ferroptosis","MIR424","microRNA 424","ENSG00000284231.1","miRNA",33038905,"In the present study, we show that miR-424-5p negatively regulates ferroptosis by directly targeting ACSL4 in ovarian cancer cells."
"Ferroptosis","PARK7","Parkinsonism associated deglycase","ENSG00000116288.13","protein_coding",33024240,"Therefore, our results further implied that the C terminus of DJ-1 mediates the suppression of ferroptosis, and when the C-terminal structure is destroyed, DJ-1 inhibition of ferroptosis is abolished."
"Ferroptosis","FXN","frataxin","ENSG00000165060.15","protein_coding",33017621,"Most importantly, frataxin deficiency enhanced ferroptosis driven by ethanol via evaluating the levels of lactate dehydrogenase, cell morphological changes, mitochondrial labile iron pool, and lipid peroxidation. Conversely, restoring frataxin alleviated the sensitivity to ferroptosis. In addition, frataxin overexpression mitigated the sensitivity of ethanol-induced ferroptosis in HepG2CYP2E1+/+."
"Ferroptosis","SUV39H1","SUV39H1 histone lysine methyltransferase","ENSG00000101945.17","protein_coding",33643820,"Mechanistically, we discovered that siRNA knockdown or pharmacological inhibition of SUV39H1 induced iron accumulation and lipid peroxidation, leading to ferroptosis that disrupted ccRCC cell growth in vitro and in vivo."
"Ferroptosis","ATF2","activating transcription factor 2","ENSG00000115966.18","protein_coding",33008584,"All these results suggested that ATF2 inhibited BETi-induced ferroptosis by increasing NRF2 expression."
"Ferroptosis","CDKN1A","cyclin dependent kinase inhibitor 1A","ENSG00000124762.14","protein_coding",32979260,"While this study was performed in cancer cell lines, our results support the potential of p21 to aid in maintenance of healthy tissues by blocking the damage incurred due to ferroptosis."
"Ferroptosis","FTH1","ferritin heavy chain 1","ENSG00000167996.16","protein_coding",32959272,"FTH1 Inhibits Ferroptosis Through Ferritinophagy in the 6-OHDA Model of Parkinson's Disease."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",33014271,"Nrf2 Upregulation Inhibits Ferroptosis and Plays a Protective Role in IIR-ALI."
"Ferroptosis","STAT3","signal transducer and activator of transcription 3","ENSG00000168610.16","protein_coding",33014271,"STAT3 Overexpression Upregulates SLC7A11 and Ameliorates OGD/R-Induced MLE12 Ferroptosis."
"Ferroptosis","ACOT1","acyl-CoA thioesterase 1","ENSG00000184227.8","protein_coding",32934217,"Overexpression of Acot1 in cell lines showed noteworthy protection to ferroptosis, while the knock-down of Acot1 sensitized cardiomyocytes to ferroptosis by DIC."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",32937103,"Furthermore, Nfe2l2 (Nrf2) knockdown sensitized cells to ferroptotic cell death."
"Ferroptosis","ALDH3A2","aldehyde dehydrogenase 3 family member A2","ENSG00000072210.19","protein_coding",32458004,"Thus, our results show that loss of Aldh3a2 induces ferroptotic cell death in leukemic cells and is synthetically lethal with GPX4 inhibtion."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",32907551,"Nrf2 acivation inhibited seawater-induced ferroptosis in MLE-12 cells. Nrf2 deficiency aggravated lung injury and ferroptosis in mice induced by seawater drowning."
"Ferroptosis","STK11","serine/threonine kinase 11","ENSG00000118046.17","protein_coding",32883948,"Loss of function of the tumor suppressor LKB1 enhances sensitivity to ferroptosis in human non-small cell lung cancer cells."
"Ferroptosis","FNDC5","fibronectin type III domain containing 5","ENSG00000160097.20","protein_coding",32997405,"Serum irisin levels are decreased and negatively correlated with disease severity in patients with sepsis, and irisin treatment suppresses ferroptosis and restores mitochondrial function in experimental sepsis."
"Ferroptosis","IL4R","interleukin 4 receptor","ENSG00000077238.14","protein_coding",32808701,"CircIL4R knockdown impeded oncogenesis and expedited ferroptosis of HCC cells."
"Ferroptosis","CDH1","cadherin 1","ENSG00000039068.20","protein_coding",32896720,"CDH1 silencing or ZEB1 overexpression increased the susceptibility to ferroptosis, whereas CDH overexpression or ZEB1 silencing decreased the susceptibility, in vitro and in vivo."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",32898818,"NRF2 negatively regulates FOCAD expression. FOCAD enhances the sensitivity of NSCLC cells to the ferroptosis induced by cysteine deprivation, but not GPX4 inhibition."
"Ferroptosis","MIR214","microRNA 214","ENSG00000283844.1","miRNA",32827544,"PVT1 silencing or miR-214 overexpression significantly reduced infarct size and suppressed ferroptosis in vivo."
"Ferroptosis","NEDD4L","NEDD4 like E3 ubiquitin protein ligase","ENSG00000049759.20","protein_coding",32811647,"Here, we screened 571 UPS-related E1, E2, and E3 genes in a human pancreatic cancer cell line (PANC1) and identified the upregulation of NEDD4-like E3 ubiquitin protein ligase (NEDD4L) as a novel ferroptosis suppressor."
"Ferroptosis","SQSTM1","sequestosome 1","ENSG00000161011.20","protein_coding",32770451,"Taken together, our results indicated that high p62 expression protects SH-SY5Y cells against 6-OHDA-induced ferroptosis."
"Ferroptosis","TF","transferrin","ENSG00000091513.16","protein_coding",32374849,"Trf-LKO mice display iron-deficiency anemia, iron overload in tissues, and susceptibility to liver damage via ferroptosis."
"Ferroptosis","FTMT","ferritin mitochondrial","ENSG00000181867.3","protein_coding",32810738,"FTMT and ferritin heavy chain (FTH) cooperated to protect macrophages from RSL-3-induced ferroptosis under hypoxia as this form of cell death is linked to iron metabolism. In hypoxic macrophages either FTMT or FTH was sufficient to protect from ferroptosis"
"Ferroptosis","BRD2","bromodomain containing 2","ENSG00000204256.14","protein_coding",32937365,"Inhibition of BET and the proteasome triggers ferroptosis cell death."
"Ferroptosis","BRD3","bromodomain containing 3","ENSG00000169925.17","protein_coding",32937365,"Inhibition of BET and the proteasome triggers ferroptosis cell death."
"Ferroptosis","BRD4","bromodomain containing 4","ENSG00000141867.19","protein_coding",32937365,"Inhibition of BET and the proteasome triggers ferroptosis cell death."
"Ferroptosis","BRDT","bromodomain testis associated","ENSG00000137948.19","protein_coding",32937365,"Inhibition of BET and the proteasome triggers ferroptosis cell death."
"Ferroptosis","SCD","stearoyl-CoA desaturase","ENSG00000099194.6","protein_coding",32726752,"Collectively, this study demonstrated that SCD1 could promote tumor growth of gastric cancer cells and protect them from ferroptotic cell death."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",32608563,"Furthermore, we found that SLC7A11 knockdown increased vulnerability of mature MO3.13 cells to ferroptosis."
"Ferroptosis","DECR1","2,4-dienoyl-CoA reductase 1","ENSG00000104325.7","protein_coding",32686647,"Collectively, these results suggest that DECR1 expression protect cells from oxidative stress and that DECR1 knockdown-induced cell death is primarily mediated by induction of ferroptosis."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",32642794,"Nrf2 inhibition promotes erastin__nduced ferroptosis."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",32634425,"Overexpression of GPX4 significantly reduced lipid peroxidation and cell death in the experimental SAH models both in vivo and in vitro."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",32621966,"Knockout of SLC7A11 facilitates the process of ferroptosis in colorectal CSCs."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",32601262,"Nrf2 inhibits ferroptosis and protects against acute lung injury due to intestinal ischemia reperfusion via regulating SLC7A11 and HO-1."
"Ferroptosis","GLRX5","glutaredoxin 5","ENSG00000182512.5","protein_coding",32685019,"Inhibition of GLRX5 promotes ferroptotic cell death of HNC cells."
